id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,#date+year+start,#date+year+end,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#country+code,#geo+lon,,,#country+name,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
265894,EGY-2018-1-14677-49,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,2,"""Xinhua News Agency,2018-09-10,Egyptian police kill 11 terrorists in Sinai shootout"";""Agence France Presse,2018-09-10,Egypt security forces kill 11 suspected jihadists in Sinai""",Xinhua News Agency;Agence France Presse,2018-09-10;2018-09-10,Egyptian police kill 11 terrorists in Sinai shootout;Egypt security forces kill 11 suspected jihadists in Sinai,"Security source, MENA",1,Al ‘Arish town,,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,1,2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,0,11,0,0,11,11,11,651,
265905,EGY-2018-1-14677-51,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Reuters News,2018-10-02,Islamic State announces death of senior militant in Egypt's Sinai""",Reuters News,2018-10-02,Islamic State announces death of senior militant in Egypt's Sinai,"IS, security sources",2,Ash Shaykh Zuwayd town,near Sheikh Zweid in northern Sinai,North Sinai governorate,,31.216297,EGY,34.110742,POINT (34.110742 31.216297),174669,Egypt,651,Middle East,1,1,2018-10-01 00:00:00.000,2018-10-01 00:00:00.000,0,1,0,2,3,3,3,651,
265908,EGY-2018-1-14677-52,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Associated Press Newswires,2018-10-03,Egypt says security forces kill 15 militants in Sinai""",Associated Press Newswires,2018-10-03,Egypt says security forces kill 15 militants in Sinai,Interior ministry,2,Al ‘Arish town,el-Arish,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,1,2018-10-03 00:00:00.000,2018-10-03 00:00:00.000,0,15,0,0,15,15,0,651,
268901,EGY-2018-1-14677-61.1,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Xinhua News Agency,2018-11-01,Egypt armed forces kill 18 militants in Sinai""",Xinhua News Agency,2018-11-01,Egypt armed forces kill 18 militants in Sinai,military,4,North Sinai governorate,North and Central Sinai,North Sinai governorate,,30.500000,EGY,33.700000,POINT (33.700000 30.500000),173948,Egypt,651,Middle East,2,4,2018-10-08 00:00:00.000,2018-11-01 00:00:00.000,1,4,0,0,5,4,5,651,
329632,EGY-2018-1-14677-61.2,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Xinhua News Agency,2018-11-01,Egypt armed forces kill 18 militants in Sinai""",Xinhua News Agency,2018-11-01,Egypt armed forces kill 18 militants in Sinai,military,4,Central Sinai governorate,North and Central Sinai,Central Sinai governorate,,29.900000,EGY,33.700000,POINT (33.700000 29.900000),172508,Egypt,651,Middle East,2,4,2018-10-08 00:00:00.000,2018-11-01 00:00:00.000,0,4,0,0,4,5,4,651,
268821,EGY-2018-1-14677-55,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Xinhua News Agency,2018-10-09,Egypt police kills 10 terrorists in North Sinai""",Xinhua News Agency,2018-10-09,Egypt police kills 10 terrorists in North Sinai,MENA,1,Al ‘Arish town,El-Obour area in Arish,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,1,2018-10-09 00:00:00.000,2018-10-09 00:00:00.000,0,10,0,0,10,10,0,651,
268833,EGY-2018-1-14677-73,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Associated Press Newswires,2018-10-21,Suspected militants kill 3 workers in Egypt's Sinai""",Associated Press Newswires,2018-10-21,Suspected militants kill 3 workers in Egypt's Sinai,Egyptian security officials,1,Al ‘Arish town,Al Arish,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,2,2018-10-20 00:00:00.000,2018-10-21 00:00:00.000,0,0,3,0,3,3,0,651,
268850,EGY-2018-1-14677-74,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Associated Press Newswires,2018-10-25,Egyptian officials: Roadside bomb kills 3 workers in Sinai""",Associated Press Newswires,2018-10-25,Egyptian officials: Roadside bomb kills 3 workers in Sinai,officials,1,Al ‘Arish town,northern Sinai city of el-Arish,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,1,2018-10-25 00:00:00.000,2018-10-25 00:00:00.000,0,0,3,0,3,3,3,651,
268905,EGY-2018-1-14677-62,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Agence France Presse,2018-11-04,Egypt says police kill 19 jihadist suspects linked to Copt attack""",Agence France Presse,2018-11-04,Egypt says police kill 19 jihadist suspects linked to Copt attack,interior ministry,4,Al Minya governorate,mountainous western desert of Minya province,Al Minya governorate,,28.100000,EGY,30.000000,POINT (30.000000 28.100000),170341,Egypt,651,Middle East,1,1,2018-11-04 00:00:00.000,2018-11-04 00:00:00.000,0,19,0,0,19,19,19,651,
271760,EGY-2018-1-14677-63,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Xinhua News Agency,2018-11-12,Egyptian forces kill would-be suicide bomber at checkpoint in North Sinai

AU 	
Mahmoud Fouly""",Xinhua News Agency,2018-11-12,"Egyptian forces kill would-be suicide bomber at checkpoint in North Sinai

AU 	
Mahmoud Fouly",MENA News Agency,2,Al ‘Arish town,a security checkpoint south of Arish City of North Sinai,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,1,2018-11-12 00:00:00.000,2018-11-12 00:00:00.000,0,1,0,0,1,1,0,651,
271779,EGY-2018-1-14677-64,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Xinhua News Agency,2018-11-22,Egypt security forces kill 12 militants in North Sinai""",Xinhua News Agency,2018-11-22,Egypt security forces kill 12 militants in North Sinai,State Information Service,1,Al ‘Arish town,,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,2,2018-11-20 00:00:00.000,2018-11-22 00:00:00.000,0,7,0,0,7,7,0,651,
271782,EGY-2018-1-14677-65,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Xinhua News Agency,2018-11-22,Update: Egypt security forces kill 12 militants in North Sinai""",Xinhua News Agency,2018-11-22,Update: Egypt security forces kill 12 militants in North Sinai,State Information Service,2,Al ‘Arish town,at the ring road near Arish city,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,2,2018-11-20 00:00:00.000,2018-11-22 00:00:00.000,0,5,0,0,5,5,0,651,
274056,EGY-2018-1-14677-78.1,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,2,"""Xinhua News Agency,2018-12-12,Egypt raids kill 27 militants in shootout in Sinai"";""Associated Press Newswires,2018-12-12,Egypt says 27 militants killed in Sinai, border with Libya""",Xinhua News Agency;Associated Press Newswires,2018-12-12;2018-12-12,"Egypt raids kill 27 militants in shootout in Sinai;Egypt says 27 militants killed in Sinai, border with Libya",spokesperson of the armed forces,4,North Sinai governorate,North and Central Sinai,North Sinai governorate,,30.500000,EGY,33.700000,POINT (33.700000 30.500000),173948,Egypt,651,Middle East,2,2,2018-12-07 00:00:00.000,2018-12-12 00:00:00.000,0,12,0,0,12,13,12,651,
329642,EGY-2018-1-14677-78.2,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,2,"""Xinhua News Agency,2018-12-12,Egypt raids kill 27 militants in shootout in Sinai"";""Associated Press Newswires,2018-12-12,Egypt says 27 militants killed in Sinai, border with Libya""",Xinhua News Agency;Associated Press Newswires,2018-12-12;2018-12-12,"Egypt raids kill 27 militants in shootout in Sinai;Egypt says 27 militants killed in Sinai, border with Libya",Egyptian army spokesperson Tamer al-Refai,4,Central Sinai governorate,North and Central Sinai,Central Sinai governorate,,29.900000,EGY,33.700000,POINT (33.700000 29.900000),172508,Egypt,651,Middle East,2,2,2018-12-07 00:00:00.000,2018-12-12 00:00:00.000,0,13,0,0,13,12,13,651,
274054,EGY-2018-1-14677-66,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Reuters News,2018-12-08,Egypt says police kill two gunmen behind November attack on Christians""",Reuters News,2018-12-08,Egypt says police kill two gunmen behind November attack on Christians,interior ministry,4,Assiut governorate,Assiut governorate,Assiut governorate,,27.200000,EGY,31.100000,POINT (31.100000 27.200000),168903,Egypt,651,Middle East,1,1,2018-12-08 00:00:00.000,2018-12-08 00:00:00.000,0,2,0,0,2,2,2,651,
274063,EGY-2018-1-14677-69,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,2,"""BBC Monitoring Middle East,2018-12-18,IS claims deadly attack in central Sinai in Egypt"";""Associated Press Newswires,2018-12-12,Egypt says 27 militants killed in Sinai, border with Libya""",BBC Monitoring Middle East;Associated Press Newswires,2018-12-18;2018-12-12,"IS claims deadly attack in central Sinai in Egypt;Egypt says 27 militants killed in Sinai, border with Libya","military, IS",2,Rafah town,al-Moqat'a village south of Rafah,North Sinai governorate,,31.287806,EGY,34.238071,POINT (34.238071 31.287806),174669,Egypt,651,Middle East,1,1,2018-12-12 00:00:00.000,2018-12-12 00:00:00.000,1,0,0,0,1,1,1,651,
274061,EGY-2018-1-14677-68,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,2,"""Associated Press Newswires,2018-12-17,Roadside bombs hit police convoy in Egypt's Sinai, kill 2"";""BBC Monitoring Middle East,2018-12-18,IS claims deadly attack in central Sinai in Egypt""",Associated Press Newswires;BBC Monitoring Middle East,2018-12-17;2018-12-18,"Roadside bombs hit police convoy in Egypt's Sinai, kill 2;IS claims deadly attack in central Sinai in Egypt",Egyptian security officials,2,Rafah town,west of the border town of Rafah,North Sinai governorate,,31.287806,EGY,34.238071,POINT (34.238071 31.287806),174669,Egypt,651,Middle East,1,1,2018-12-16 00:00:00.000,2018-12-16 00:00:00.000,2,0,0,0,2,2,2,651,
274226,EGY-2018-1-14677-75,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Agence France Presse,2018-12-23,Egypt security forces kill 14 militants in Sinai""",Agence France Presse,2018-12-23,Egypt security forces kill 14 militants in Sinai,interior ministry,1,Al ‘Arish town,town of El-Arish,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,2,2018-12-21 00:00:00.000,2018-12-23 00:00:00.000,0,14,0,0,14,14,0,651,
274230,EGY-2018-1-14677-76,2018,2018,2018,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Agence France Presse,2018-12-29,Egypt police kill 40 'terrorists' after Giza bus attack: ministry""",Agence France Presse,2018-12-29,Egypt police kill 40 'terrorists' after Giza bus attack: ministry,interior ministry,1,Al ‘Arish town,El-Arish,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,1,2018-12-29 00:00:00.000,2018-12-29 00:00:00.000,0,10,0,0,10,10,0,651,
276751,EGY-2019-1-14677-54,2019,2019,2019,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,2,"""Agence France Presse,2019-01-05,Egypt police officer killed defusing church bomb: security source"";""Aljazeera,2019-01-06,Egyptian policeman killed defusing bomb outside Coptic church""",Agence France Presse;Aljazeera,2019-01-05;2019-01-06,Egypt police officer killed defusing church bomb: security source;Egyptian policeman killed defusing bomb outside Coptic church,Security sources,1,Cairo city,"Nasr City, Cairo",Cairo governorate,,30.050000,EGY,31.250000,POINT (31.250000 30.050000),173223,Egypt,651,Middle East,1,1,2019-01-05 00:00:00.000,2019-01-05 00:00:00.000,0,0,0,0,0,1,0,651,
276753,EGY-2019-1-14677-0,2019,2019,2019,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Associated Press Newswires,2019-01-14,Roadside bomb hits police convoy in Egypt's Sinai, kills 1""",Associated Press Newswires,2019-01-14,"Roadside bomb hits police convoy in Egypt's Sinai, kills 1",Egyptian security officials,1,Rafah town,town of Rafah,North Sinai governorate,,31.287806,EGY,34.238071,POINT (34.238071 31.287806),174669,Egypt,651,Middle East,1,1,2019-01-14 00:00:00.000,2019-01-14 00:00:00.000,1,0,0,0,1,1,0,651,
276754,EGY-2019-1-14677-1,2019,2019,2019,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Agence France Presse,2019-01-16,Egypt kills 5 suspected militants in Sinai: ministry""",Agence France Presse,2019-01-16,Egypt kills 5 suspected militants in Sinai: ministry,Egyptian Ministry of Interior,1,Al ‘Arish town,El-Arish,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,2,2019-01-14 00:00:00.000,2019-01-16 00:00:00.000,0,5,0,0,5,5,0,651,
276758,EGY-2019-1-14677-55.1,2019,2019,2019,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Xinhua News Agency,2019-01-22,59 militants, 7 security men killed in Egypt's Sinai""",Xinhua News Agency,2019-01-22,"59 militants, 7 security men killed in Egypt's Sinai",Egyptian army spokesperson Tamer al-Refai,4,North Sinai governorate,North and Central Sinai,North Sinai governorate,,30.500000,EGY,33.700000,POINT (33.700000 30.500000),173948,Egypt,651,Middle East,2,3,2019-01-16 00:00:00.000,2019-01-22 00:00:00.000,4,20,0,0,24,23,24,651,
330127,EGY-2019-1-14677-55.2,2019,2019,2019,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Xinhua News Agency,2019-01-22,59 militants, 7 security men killed in Egypt's Sinai""",Xinhua News Agency,2019-01-22,"59 militants, 7 security men killed in Egypt's Sinai",Egyptian army spokesperson Tamer al-Refai,4,Central Sinai governorate,North and Central Sinai,Central Sinai governorate,,29.900000,EGY,33.700000,POINT (33.700000 29.900000),172508,Egypt,651,Middle East,2,3,2019-01-16 00:00:00.000,2019-01-22 00:00:00.000,3,20,0,0,23,24,23,651,
276756,EGY-2019-1-14677-2,2019,2019,2019,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,1,"""Associated Press Newswires,2019-01-20,Egypt says security forces killed 14 militants in Sinai""",Associated Press Newswires,2019-01-20,Egypt says security forces killed 14 militants in Sinai,Egyptian security officials,2,Al ‘Arish town,desert areas outside the city of el-Arish,North Sinai governorate,,31.128660,EGY,33.797117,POINT (33.797117 31.128660),174668,Egypt,651,Middle East,1,2,2019-01-18 00:00:00.000,2019-01-20 00:00:00.000,0,14,0,0,14,14,0,651,
276761,EGY-2019-1-14677-4,2019,2019,2019,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,2,"""Xinhua News Agency,2019-02-02,Egypt's army kills 8 terrorists in Western Desert"";""Eurasia Diary,2019-02-03,Egypt airstrike kills 8 militants near Libya border""",Xinhua News Agency;Eurasia Diary,2019-02-02;2019-02-03,Egypt's army kills 8 terrorists in Western Desert;Egypt airstrike kills 8 militants near Libya border,Egyptian army spokesperson Tamer al-Refai,5,Egypt-Libya border,Western Desert,,,27.471047,EGY,25.007243,POINT (25.007243 27.471047),168891,Egypt,651,Middle East,2,4,2019-01-22 00:00:00.000,2019-02-02 00:00:00.000,0,0,0,0,0,8,0,651,
276760,EGY-2019-1-14677-3,2019,2019,2019,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,3,"""Associated Press Newswires,2019-01-27,Egypt says airstrike kills 2 militant leaders in Sinai"";""Xinhua News Agency,2019-01-28,2 terrorist leaders killed in Egypt's Sinai: Egyptian army

AU 	
Ahmed Shafiq"";""Crisis Watch,2019-02-01,Egypt  JANUARY 2019""",Associated Press Newswires;Xinhua News Agency;Crisis Watch,2019-01-27;2019-01-28;2019-02-01,"Egypt says airstrike kills 2 militant leaders in Sinai;2 terrorist leaders killed in Egypt's Sinai: Egyptian army

AU 	
Ahmed Shafiq;Egypt  JANUARY 2019",Egyptian army spokesperson Tamer al-Refai,4,North Sinai governorate,ISIS “outpost” in northern part of the Sinai Peninsula,North Sinai governorate,,30.500000,EGY,33.700000,POINT (33.700000 30.500000),173948,Egypt,651,Middle East,1,2,2019-01-25 00:00:00.000,2019-01-27 00:00:00.000,0,2,0,0,2,3,2,651,
279509,EGY-2019-1-14677-5,2019,2019,2019,1,Clear,1,13648,13648,Egypt: Islamic State,14677,14677,Government of Egypt - IS,117,117,Government of Egypt,234,234,IS,7,"""Agence France Presse,2019-02-16,Egypt army: 7 jihadists killed, 15 soldiers dead or wounded in Sinai"";""Agence France Presse,2019-02-16,Egypt army: 7 Sinai jihadists killed, 15 soldiers dead or wounded"";""Associated Press Newswires,2019-02-16,Egypt says deadly extremist attack hits Sinai checkpoint

AU 	
Brian Rohan"";""Agence France Presse,2019-02-16,Egyptian troops hit by deadly jihadist attack in Sinai: army"";""Agence France Presse,2019-02-16,Egyptian troops hit by deadly jihadist attack in Sinai: army"";""BBC Monitoring Middle East,2019-02-18,Egypt media foreground funerals for victims of Sinai attack"";""Asharq Al-Awsat (English Edition),2019-02-16,Egypt: Seven Militants Killed, 15 Soldiers Killed or Wounded in North Sinai""",Agence France Presse;Agence France Presse;Associated Press Newswires;Agence France Presse;Agence France Presse;BBC Monitoring Middle East;Asharq Al-Awsat (English Edition),2019-02-16;2019-02-16;2019-02-16;2019-02-16;2019-02-16;2019-02-18;2019-02-16,"Egypt army: 7 jihadists killed, 15 soldiers dead or wounded in Sinai;Egypt army: 7 Sinai jihadists killed, 15 soldiers dead or wounded;Egypt says deadly extremist attack hits Sinai checkpoint

AU 	
Brian Rohan;Egyptian troops hit by deadly jihadist attack in Sinai: army;Egyptian troops hit by deadly jihadist attack in Sinai: army;Egypt media foreground funerals for victims of Sinai attack;Egypt: Seven Militants Killed, 15 Soldiers Killed or Wounded in North Sinai",Egyptian army spokesperson Tamer al-Refai,2,Al ‘Arish Airport,"in restive North Sinai, near an airport",North Sinai governorate,,31.076874,EGY,33.834278,POINT (33.834278 31.076874),174668,Egypt,651,Middle East,1,2,2019-02-14 00:00:00.000,2019-02-16 00:00:00.000,11,7,0,0,18,22,18,651,
